"","participant_num","rowNo","type","stim1","color","key","condition1","condition2","feedback","trialText","stimFormat","ITI","button1","keyboard","random","required","head","responseType","responseOptions","stimSize","string","rarity","color_noncolor","Zipf.SUBTLEX_UK","Length","combined_condition","congruence_condition","1:2","ITI_ms","ITI_f","ITI_fDuration","timestamp","response","RT","correct","responseCode"
"65","1",18,"test","AQUA","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","aqua","rare","color",2.98,4,"rare_color","control",1,400,24,16.67,158884,"2",1522,1,NA
"66","1",16,"test","AQUA","stim1: black",1,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","aqua","rare","color",2.98,4,"rare_color","control",1,400,24,16.67,159904,"1",626,1,NA
"67","1",46,"test","BROWN","stim1: green",3,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","brown","common","color",5.01,5,"common_color","incongruent",1,400,24,16.67,161112,"3",817,1,NA
"68","1",45,"test","BROWN","stim1: brown",4,"critical","congruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","brown","common","color",5.01,5,"common_color","congruent",2,400,24,16.67,162135,"4",623,1,NA
"69","1",100,"test","SLOW","stim1: black",1,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","slow","common","noncolor",4.81,4,"common_noncolor","control",NA,400,24,16.67,163135,"1",607,1,NA
"70","1",49,"test","GREEN","stim1: black",1,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","green","common","color",5.22,5,"common_color","incongruent",2,400,24,16.67,164761,"1",1232,1,NA
"71","1",99,"test","NYMPH","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","nymph","rare","noncolor",2.72,5,"rare_noncolor","control",NA,400,24,16.67,166358,"3",1197,1,NA
"72","1",71,"test","OCHRE","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","ochre","rare","color",2.77,5,"rare_color","control",2,400,24,16.67,167269,"3",524,1,NA
"73","1",50,"test","GREEN","stim1: blue",2,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","green","common","color",5.22,5,"common_color","incongruent",1,400,24,16.67,168755,"2",1094,1,NA
"74","1",75,"test","SEPIA","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","sepia","rare","color",2.38,5,"rare_color","control",2,400,24,16.67,170092,"2",947,1,NA
"75","1",97,"test","NYMPH","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","nymph","rare","noncolor",2.72,5,"rare_noncolor","control",NA,400,24,16.67,170897,"2",418,1,NA
"76","1",89,"test","FAST","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","fast","common","noncolor",5.09,4,"common_noncolor","control",NA,400,24,16.67,171666,"2",371,1,NA
"77","1",83,"test","APEX","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","apex","rare","noncolor",2.96,4,"rare_noncolor","control",NA,400,24,16.66,173439,"3",1377,1,NA
"78","1",85,"test","BIG","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","big","common","noncolor",5.94,3,"common_noncolor","control",NA,400,24,16.67,174546,"2",717,1,NA
"79","1",78,"test","SEPIA","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","sepia","rare","color",2.38,5,"rare_color","control",1,400,24,16.67,175704,"3",759,1,NA
"80","1",19,"test","AQUA","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","aqua","rare","color",2.98,4,"rare_color","control",2,400,24,16.67,176959,"2",864,1,NA
"81","1",35,"test","BLUE","stim1: blue",2,"critical","congruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","blue","common","color",5.16,4,"common_color","congruent",2,400,24,16.67,177902,"2",557,1,NA
"82","1",72,"test","SEPIA","stim1: black",1,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","sepia","rare","color",2.38,5,"rare_color","control",1,400,24,16.67,179039,"1",744,1,NA
"83","1",36,"test","BLUE","stim1: brown",4,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","blue","common","color",5.16,4,"common_color","incongruent",1,400,24,16.67,180321,"4",893,1,NA
"84","1",26,"test","BLACK","stim1: blue",2,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","black","common","color",5.26,5,"common_color","incongruent",1,400,24,16.67,181425,"2",713,1,NA
"85","1",20,"test","AQUA","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","aqua","rare","color",2.98,4,"rare_color","control",1,400,24,16.67,183149,"4",1338,1,NA
"86","1",21,"test","AQUA","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","aqua","rare","color",2.98,4,"rare_color","control",2,400,24,16.67,183986,"4",441,1,NA
"87","1",38,"test","BLUE","stim1: green",3,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","blue","common","color",5.16,4,"common_color","incongruent",1,399,24,16.64,185315,"3",936,1,NA
"88","1",30,"test","BLACK","stim1: green",3,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","black","common","color",5.26,5,"common_color","incongruent",1,400,24,16.67,187582,"3",1871,1,NA
"89","1",57,"test","MAUVE","stim1: black",1,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","mauve","rare","color",2.71,5,"rare_color","control",2,400,24,16.65,188660,"1",682,1,NA
"90","1",82,"test","APEX","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","apex","rare","noncolor",2.96,4,"rare_noncolor","control",NA,400,24,16.67,189851,"4",789,1,NA
"91","1",111,"test","TUSK","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","tusk","rare","noncolor",3,4,"rare_noncolor","control",NA,400,24,16.67,191042,"3",797,1,NA
"92","1",90,"test","FAST","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","fast","common","noncolor",5.09,4,"common_noncolor","control",NA,400,24,16.67,192440,"4",1012,1,NA
"93","1",66,"test","OCHRE","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","ochre","rare","color",2.77,5,"rare_color","control",1,400,24,16.67,193613,"2",785,1,NA
"94","1",40,"test","BROWN","stim1: black",1,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","brown","common","color",5.01,5,"common_color","incongruent",1,400,24,16.67,195014,"1",1003,1,NA
"95","1",48,"test","GREEN","stim1: black",1,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","green","common","color",5.22,5,"common_color","incongruent",1,400,24,16.66,195911,"1",499,1,NA
"96","1",91,"test","FAST","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","fast","common","noncolor",5.09,4,"common_noncolor","control",NA,400,24,16.67,197022,"3",711,1,NA
"97","1",110,"test","TUSK","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","tusk","rare","noncolor",3,4,"rare_noncolor","control",NA,400,24,16.66,197895,"4",484,1,NA
"98","1",102,"test","SLOW","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","slow","common","noncolor",4.81,4,"common_noncolor","control",NA,400,24,16.67,198783,"4",488,1,NA
"99","1",109,"test","TUSK","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","tusk","rare","noncolor",3,4,"rare_noncolor","control",NA,400,24,16.67,199847,"2",669,1,NA
"100","1",62,"test","MAUVE","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","mauve","rare","color",2.71,5,"rare_color","control",1,400,24,16.67,201100,"3",855,1,NA
"101","1",63,"test","MAUVE","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","mauve","rare","color",2.71,5,"rare_color","control",2,400,24,16.66,202277,"3",782,1,NA
"102","1",105,"test","SMALL","stim1: blue",2,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","small","common","noncolor",5.43,5,"common_noncolor","control",NA,400,24,16.66,203308,"2",631,1,NA
"103","1",77,"test","SEPIA","stim1: brown",4,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","sepia","rare","color",2.38,5,"rare_color","control",2,400,24,16.67,204433,"4",740,1,NA
"104","1",95,"test","IRK","stim1: green",3,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","irk","rare","noncolor",1.95,3,"rare_noncolor","control",NA,400,24,16.66,205626,"3",798,1,NA
"105","1",52,"test","GREEN","stim1: brown",4,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","green","common","color",5.22,5,"common_color","incongruent",1,400,24,16.65,207037,"4",1024,1,NA
"106","1",65,"test","OCHRE","stim1: black",1,"filler","control",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","ochre","rare","color",2.77,5,"rare_color","control",2,401,24,16.69,207987,"1",559,1,NA
"107","1",42,"test","BROWN","stim1: blue",2,"critical","incongruent",NA,"Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",8,NA,NA,NA,NA,"175%","brown","common","color",5.01,5,"common_color","incongruent",1,400,24,16.67,209252,"2",874,1,NA
"108","2",3,"form",NA,NA,0,NA,NA,NA,NA,NA,0,"NEXT",NA,2,1,"What is your English language READING ability?","radio","Native Speaker;High Proficiency (CEFR C1-C2);Intermediate Proficiency (CEFR B1-B2);Low Proficiency (CEFR A1-A2);No proficiency:exclusive","175%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51006,"Native Speaker",29751,0,1
"109","2",4,"form",NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3,1,"What is your Standard Mandarin (普通话) language READING ability?","radio","Native Speaker;High Proficiency (CEFR C1-C2);Intermediate Proficiency (CEFR B1-B2);Low Proficiency (CEFR A1-A2);No proficiency:exclusive","175%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51006,"No proficiency",29751,0,5
"110","2",5,"form",NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,4,NA,"Are you proficient in or learning any other foreign languages? (Please include the name of the language and your proficiency self-assessment.)","box",NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51006,"Spanish A1",29751,0,NA
"111","2",7,"test","BLACK","stim1: black",1,"practice",NA,"correct: Correct! You responded in %RT% ms ; incorrect: Incorrect! The font color was  BLACK. You responded in %RT% ms","Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",6,NA,NA,NA,NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,400,24,16.67,81012,"1",1122,1,NA
"112","2",14,"test","NYMPH","stim1: brown",4,"practice",NA,"correct: Correct! You responded in %RT% ms ; incorrect: Incorrect! The font color was  BROWN. You responded in %RT% ms","Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",6,NA,NA,NA,NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,400,24,16.68,84245,"4",1380,1,NA
"113","2",13,"test","IRK","stim1: brown",4,"practice",NA,"correct: Correct! You responded in %RT% ms ; incorrect: Incorrect! The font color was  BROWN. You responded in %RT% ms","Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",6,NA,NA,NA,NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,400,24,16.68,86495,"4",763,1,NA
"114","2",11,"test","TUSK","stim1: blue",2,"practice",NA,"correct: Correct! You responded in %RT% ms ; incorrect: Incorrect! The font color was  BLUE. You responded in %RT% ms","Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",6,NA,NA,NA,NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,401,24,16.7,88527,"2",1062,1,NA
"115","2",9,"test","BLUE","stim1: blue",2,"practice",NA,"correct: Correct! You responded in %RT% ms ; incorrect: Incorrect! The font color was  BLUE. You responded in %RT% ms","Press 1 for BLACK, <br>2 for <span style=""color:blue;"">BLUE</span>, <br>3 for <span style=""color:green;"">GREEN</span>, and <br>4 for <span style=""color:brown;"">BROWN</span>","word",400,NA,"1 2 3 4",6,NA,NA,NA,NA,"175%",NA,NA,NA,NA,NA,NA,NA,NA,400,24,16.68,91373,"2",1042,1,NA
